ID,Name,Handle,TweetText,TweetCreateTime
1.71E+18,Alia Bhatt,Rupaikar1,aliaa08 You didnt deserve,19102023 1041
1.71E+18,Alia Bhatt,gudfortune1,aliaa08 Congratulations,19102023 1039
1.71E+18,Alia Bhatt,husbandsingh,aliaa08 Motabhai is the only unfit in these set of pictures Aloo  Congratulations ,19102023 0302
1.71E+18,Alia Bhatt,aakanksha7551,aliaa08 ,19102023 0059
1.71E+18,Alia Bhatt,maltab05,aliaa08 GangubaiKathiawadi is the one and only movie which I watched with my Crush  On 1st March 2022  I still remember that day coz next day 2nd March was my bday so she make my day special  tnx to u aliaa08 Maam,18102023 2310
1.71E+18,Alia Bhatt,salteddcarameI,aliaa08 Congratulations Aloo,18102023 2043
1.71E+18,Alia Bhatt,LavinaPhot34881,aliaa08 Nautanki nepo kid,18102023 2019
1.71E+18,Alia Bhatt,msdhoniparody,aliaa08 Good,18102023 2010
1.71E+18,Alia Bhatt,Robinhood968393,aliaa08 Alia mam aap bala ki khoobsurat hain  ,18102023 1951
1.71E+18,Alia Bhatt,SatishD47304819,aliaa08 httpstcoaph4XKZfvD,18102023 1919
1.71E+18,Alia Bhatt,Dragon61998674,aliaa08 Boring,18102023 1842
1.71E+18,Alia Bhatt,GaurMaheshkumar,aliaa08 Meri best kalacar ho acting mein,18102023 1834
1.71E+18,Alia Bhatt,iampawanji,"aliaa08 Have also done your work on this type of project
It will be like Gangubai  not gangubai",18102023 1824
1.71E+18,Alia Bhatt,Sunnydaymore,aliaa08 ,18102023 1819
1.71E+18,Alia Bhatt,iampawanji,"aliaa08 Alia a have a project for u 
It is like a small mobile series ",18102023 1815
1.71E+18,Alia Bhatt,RXalmi,aliaa08 Youre a wife of Ranbir or Totally Bollywood actors Shame,18102023 1808
1.71E+18,Alia Bhatt,nighshift300,aliaa08 Totally undeserving,18102023 1709
1.71E+18,Alia Bhatt,Lostgirlprii,happiefy aliaa08 For you people Rishi sunak who is not even an Indian is more indian than the people who live earn and pay taxes in your country,18102023 1701
1.71E+18,Alia Bhatt,LivnLov,QRanaut aliaa08 however those 69 badges are not bad ,18102023 1645
1.71E+18,Alia Bhatt,KaliyugiHuman,aliaa08 ye hindu virodhi thi ha aur rhegi to bhaiyo iske new look se iski asliyat na bhulna,18102023 1616
1.71E+18,Alia Bhatt,NacodeNagesh,aliaa08 Why not Alia Bhatt Kapoor,18102023 1611
1.71E+18,Alia Bhatt,pshivani8,aliaa08 Wedding Saree,18102023 1606
1.71E+18,Alia Bhatt,Vidheer,aliaa08 httpstcoyeizw6dY1T,18102023 1516
1.71E+18,Alia Bhatt,rsinghuserx,aliaa08 husband  indoor       ,18102023 1505
1.71E+18,Alia Bhatt,AnanyakNanda1,aliaa08 Congratulations aliaa08,18102023 1411
1.71E+18,Alia Bhatt,Rarjeet123,aliaa08 Congratulations ,18102023 1324
1.71E+18,Alia Bhatt,Satishh7,aliaa08 Malla Inkoti Kottali Cutie Bunny Thoo,18102023 1253
1.71E+18,Alia Bhatt,rajeshp13211121,aliaa08 Congratulations  Alia ji,18102023 1152
1.71E+18,Alia Bhatt,insvikrant100,AyyAyy0 aliaa08 Ms    mrs,18102023 1051
1.71E+18,Alia Bhatt,insvikrant100,sigmamale aliaa08       L,18102023 1050
1.71E+18,Alia Bhatt,sandeeproyy,highoncinema aliaa08 ray ka queen,18102023 1041
1.71E+18,Alia Bhatt,Aditya0S,aliaa08 Only waheeda rehman httpstco4m8vhabBIw httpstcoOWD156ifrD all are overhyped,18102023 1041
1.71E+18,Alia Bhatt,sandeeproyy,aliaa08 Your whole life in a picture httpstcoGceLDBfdo0,18102023 1041
1.71E+18,Alia Bhatt,Santymania2,aliaa08 Congratulations ,18102023 1029
1.71E+18,Alia Bhatt,I83427Against,aliaa08 Next year Ranbir Kapoor will receive the national award,18102023 1027
1.71E+18,Alia Bhatt,VirendSengar1,aliaa08  ,18102023 1025
1.71E+18,Alia Bhatt,Nitinthakur5sep,aliaa08 Congratulations,18102023 1022
1.71E+18,Alia Bhatt,KattarKapoor,aliaa08 Congratulations ,18102023 0949
1.71E+18,Alia Bhatt,AartiSharm60316,"aliaa08  Alia looking gorgeous  She is looking  awesome 
Your  millions of smile and you are looking  alike Madhuri",18102023 0947
1.71E+18,Alia Bhatt,jitin84,QRanaut aliaa08 ofcourse see the range from Highway to Udta Punjab to Gangubai,18102023 0934
1.71E+18,Alia Bhatt,financialsyner,aliaa08 KetanMehtaMaya so shameful,18102023 0933
1.71E+18,Alia Bhatt,WellwisherTrue,aliaa08 Congratulations,18102023 0930
1.71E+18,Alia Bhatt,NOTYELEMENTO,aliaa08 But why no alia Kapoor,18102023 0927
1.71E+18,Alia Bhatt,jesal108,aliaa08 Hope Aslam MaheshNBhatt change his views for narendramodi ji Bharat is giving you respect hope you dont stand with antinational and Pakistan lovers  PoojaB1972 httpstcoPmZGx2ySnN,18102023 0922
1.71E+18,Alia Bhatt,AmitSen9333,aliaa08 ,18102023 0922
1.71E+18,Alia Bhatt,13Krishna,aliaa08 Congrats queen,18102023 0913
1.71E+18,Alia Bhatt,belikebarfi,aliaa08 ,18102023 0813
1.71E+18,Alia Bhatt,QRanaut,aliaa08 Half National award winner  httpstcoMkJNJraEo1,18102023 0810
1.71E+18,Alia Bhatt,Yodatweets1,aliaa08 GemsOfBollywood  any thoughts,18102023 0806
1.71E+18,Alia Bhatt,QRanaut,"jitin84 aliaa08 Versatile actress 
Kuch bhi  httpstcoDH3PuTd90x",18102023 0805
1.71E+18,Alia Bhatt,QRanaut,"aliaa08 Obsession is real of bolly bimbo mediocre actress Alia Bhatt 
U can copy  her style  but you cant copy  her acting U are mediocre and will remain mediocre actress   Shivaaaa  httpstcoc2qXp0v4H5",18102023 0803
1.71E+18,Alia Bhatt,MANGA9732,aliaa08 Congratulations ,18102023 0759
1.71E+18,Alia Bhatt,thebhAAi,aliaa08 One movie please aliaa08 alluarjun httpstcoowWnV8vFwY,18102023 0756
1.71E+18,Alia Bhatt,BhangaleVivek,aliaa08 Nice Achivement with benifits of Biological Accident,18102023 0744
1.71E+18,Alia Bhatt,iamshiv08,aliaa08 Congratulationswell deserved,18102023 0740
1.71E+18,Alia Bhatt,asishro,aliaa08 Aalu,18102023 0733
1.71E+18,Alia Bhatt,RakeshG75009656,aliaa08 Congratulations a lot ,18102023 0733
1.71E+18,Alia Bhatt,lippasbae,aliaa08 Congrats Alia ,18102023 0717
1.71E+18,Alia Bhatt,Iampromilasingh,aliaa08 Congratulations ,18102023 0704
1.71E+18,Alia Bhatt,AdarshM28356823,aliaa08 Congratulations ,18102023 0703
1.71E+18,Alia Bhatt,Vmandal7544,aliaa08 Aap animal ke saath kya kar rahe ho ,18102023 0702
1.71E+18,Alia Bhatt,jitin84,aliaa08 Congrats AliaBhatt madam you completely deserve the NationalFilmAwards  a versatile actor with lots of talent and also a nice human being RanbirKapoor is lucky to have you ,18102023 0657
1.71E+18,Alia Bhatt,sikhaula,aliaa08 Congratulations aalia,18102023 0612
1.71E+18,Alia Bhatt,hariom081,aliaa08 Congratulations to you  You are a wonderful Actress,18102023 0611
1.71E+18,Alia Bhatt,PremManikpuri10,"aliaa08 Use the beautiful body given by God in devotion to God only then human life can be benefited Supreme God has come to earth in the form of Saint Rampal Ji Maharaj
By not doing devotion we divide each other by caste and religion",18102023 0512
1.71E+18,Alia Bhatt,IAmDarshanMehta,aliaa08 So elegant ,18102023 0417
1.71E+18,Alia Bhatt,KunwarSalam,aliaa08 Georges Attractive,18102023 0223
1.71E+18,Alia Bhatt,gandrasinosz,aliaa08 Its not right,18102023 0157
1.71E+18,Alia Bhatt,NimaG14,aliaa08 How can u sleep knowing u got it out of ketan mehta hate for kangana Alia u dnt deserve it Dnt believe anyone that tells u otherwise,18102023 0125
1.71E+18,Alia Bhatt,razak228995,aliaa08 Congratulations,18102023 0105
1.71E+18,Alia Bhatt,HadenAllie,aliaa08 Reward goes to BJP,18102023 0050
1.71E+18,Alia Bhatt,arryyaaaaa,aliaa08 Aweeee ,18102023 0048
1.71E+18,Alia Bhatt,mrigank96926821,aliaa08 Congratulations ,18102023 0037
1.71E+18,Alia Bhatt,Amolk007Dr,aliaa08 httpstcoFH1F8kGdYg,18102023 0036
1.71E+18,Alia Bhatt,SivanandaManga1,aliaa08 CONGRATS Smt ALIA BHATT  httpstcoLLFkmnEaLh,18102023 0026
1.71E+18,Alia Bhatt,SivanandaManga1,aliaa08 CONGRATULATIONS ALIA BHATT  httpstcoDY8tAHtzzi,18102023 0024
1.71E+18,Alia Bhatt,yashkbmi159,aliaa08 n pride of nari shakti n houner n salute n pride of bharat n rich queen kiders saree dressess,18102023 0022
1.71E+18,Alia Bhatt,ArshiMinhajul,aliaa08 Gorgeous ,18102023 0020
1.71E+18,Alia Bhatt,evadkiaaduthopu,aliaa08 Sweethearts  congratulations ,18102023 0017
1.71E+18,Alia Bhatt,AjeetRa61666116,"aliaa08 One ofe the most talented actress of
In India ",18102023 0006
1.71E+18,Alia Bhatt,abhishekmath01,aliaa08 Congratulations ,18102023 0005
1.71E+18,Alia Bhatt,ayushbaberwal,aliaa08 Both looking great ,18102023 0002
1.71E+18,Alia Bhatt,Waiting4Sita,aliaa08 Virajvijay Flowers are cutestttt  httpstcotwMmVxRAuZ,17102023 2359
1.71E+18,Alia Bhatt,vinothnihanch,"aliaa08 In your hands in a few years 

MahimaNambiar 
NationalFilmAwards  NationalAwards2023",17102023 2356
1.71E+18,Alia Bhatt,drgurji,aliaa08 isko prize dena prize kliye apman hai Bollywood,17102023 2355
1.71E+18,Alia Bhatt,sadiqmalik01,aliaa08 Congratulations Mam ,17102023 2354
1.71E+18,Alia Bhatt,Tripti22651519,aliaa08 Congratulations,17102023 2351
1.71E+18,Alia Bhatt,shraddhahelly,aliaa08 Congratulations allo ,17102023 2351
1.71E+18,Alia Bhatt,AI9560869936596,ursHemanthRKO aliaa08 inka padko ra bhajan lal,17102023 2344
1.71E+18,Alia Bhatt,NacodeNagesh,aliaa08 Ek bindi ki kimat tum kya jano bollywood walon,17102023 2343
1.71E+18,Alia Bhatt,AmalMJ49257904,aliaa08 Xx xx,17102023 2330
1.71E+18,Alia Bhatt,sirimysuru,aliaa08 Stylist has done a fab job,17102023 2328
1.71E+18,Alia Bhatt,santosh29166679,aliaa08 Congratulations ,17102023 2326
1.71E+18,Alia Bhatt,amitpandey791,aliaa08 Congratulation,17102023 2323
1.71E+18,Alia Bhatt,SeNora1425,aliaa08 Congratulations bhabhi ,17102023 2322
1.71E+18,Alia Bhatt,AnkitPa58326780,aliaa08 Congratulations ,17102023 2321
1.71E+18,Alia Bhatt,GhoshCemk,aliaa08 Congratulations ,17102023 2319
1.71E+18,Alia Bhatt,jawadahmad7722,"aliaa08 Make a voice for Palestine 

FreePalestineNow",17102023 2318
1.71E+18,Alia Bhatt,newaxisokay,aliaa08 cantik sekali momzzz,17102023 2317
1.71E+18,Alia Bhatt,TanmayTanvir,aliaa08 aliaa08 got matured btw ,17102023 2317
1.71E+18,Alia Bhatt,Pavankumarnv211,aliaa08 Congrats Aliabhatt,17102023 2316
1.71E+18,Alia Bhatt,DhirajParshura6,aliaa08 Alia Bhatt is ovverated actress and overhyped actress,17102023 2309
1.71E+18,Alia Bhatt,meowmeowpilli,aliaa08 Mother is mothering,17102023 2307
1.71E+18,Alia Bhatt,GIRISHKUMARVYAS,aliaa08 Congratulations aliaa bestrole in gangu bai,17102023 2306
1.71E+18,Alia Bhatt,poordad00,aliaa08 best couple Love,17102023 2305
1.71E+18,Alia Bhatt,SujalFilm,"aliaa08 Congratulations AliaBhatt  winning a national award for
GangubaiKathiawadi ",17102023 2304
1.71E+18,Alia Bhatt,AASoldierAlex,aliaa08 3rd one ,17102023 2300
1.71E+18,Alia Bhatt,anxiouslyyours,aliaa08 And he doesnt want their daughter to grow up and become like her national awarding winning mother who actually knows how to act unlike his red flag father,17102023 2252
1.71E+18,Alia Bhatt,BIGGBOSS017,aliaa08 Congratulations,17102023 2251
1.71E+18,Alia Bhatt,Sweetyspeaks,aliaa08 You are looking so beautiful ,17102023 2251
1.71E+18,Alia Bhatt,friction0307,aliaa08 Ab kisse bhkh mangne wali ho unty httpstco1DWhbkErki,17102023 2248
1.71E+18,Alia Bhatt,KumarMukul14432,"aliaa08 Nahi Alia nahi
Tum moti ho gyi ho ",17102023 2244
1.71E+18,Alia Bhatt,mani2bhargav,aliaa08 Congratulations alia ,17102023 2243
1.71E+18,Alia Bhatt,RahulBanker18,aliaa08 Jaha jaha heroins ho waha waha ye Anurag tapak padta h,17102023 2243
1.71E+18,Alia Bhatt,Koffi864503,aliaa08 The main force in the crypto world ,17102023 2243
1.71E+18,Alia Bhatt,TheTrueOne111,aliaa08 Did Aliya have some skin diseases,17102023 2240
1.71E+18,Alia Bhatt,SKingh24,aliaa08 She is receiving award from president the name she failed to answer any,17102023 2231
1.71E+18,Alia Bhatt,Sourabh61050261,aliaa08 Congratulations aalia,17102023 2228
1.71E+18,Alia Bhatt,jnsandeepr,aliaa08 You look beautiful  congratulations for the award ,17102023 2225
1.71E+18,Alia Bhatt,KohlifiedGal,aliaa08 Gangu ,17102023 2222
1.71E+18,Alia Bhatt,AsgarAliSiddiq6,aliaa08 Alia ji what a performance u have fantastic  fabulous and outstanding performance ,17102023 2219
1.71E+18,Alia Bhatt,Amnaesthtix,aliaa08 Congratulations queen ,17102023 2218
1.71E+18,Alia Bhatt,Hariharan240,aliaa08 ,17102023 2218
1.71E+18,Alia Bhatt,Biorahul,aliaa08 Congratulations So well deserved,17102023 2217
1.71E+18,Alia Bhatt,mousmeedutta,aliaa08 Congratulations RANI ,17102023 2215
1.71E+18,Alia Bhatt,MRRAI214,aliaa08 Congratulations dear alia,17102023 2215
1.71E+18,Alia Bhatt,Koffi864503,aliaa08 GM to those who are not ready to give up ,17102023 2214
1.71E+18,Alia Bhatt,vdelip,aliaa08 Congratulations Alia ,17102023 2213
1.71E+18,Alia Bhatt,AmmarYasin,aliaa08 ,17102023 2212
1.71E+18,Alia Bhatt,vdelip,aliaa08 HotChiliPepperx ,17102023 2211
1.71E+18,Alia Bhatt,DivaFlaw,aliaa08 ,17102023 2211
1.71E+18,Alia Bhatt,srkzdarling,aliaa08 massy massy massy o,17102023 2205
1.71E+18,Alia Bhatt,underthedome3,"aliaa08 3rd photo   

Female Tigers  ka bich me bandar  ",17102023 2202
1.71E+18,Alia Bhatt,KannanR70668203,aliaa08 Congratulations and all the best Alia ji All the best in your future endeavors Really proud moment,17102023 2202
1.71E+18,Alia Bhatt,PrakritiShah18,aliaa08 SpiritualKnowledgeOnNavratri httpstco4BiSWYeiP6,17102023 2201
1.71E+18,Alia Bhatt,jognarendra,aliaa08 Congratulations,17102023 2201
1.71E+18,Alia Bhatt,Snehaaahere,aliaa08 Congratulations sweetheart so proud of you,17102023 2200
1.71E+18,Alia Bhatt,AlluBhaiFan,"aliaa08 Allu with Alia waahhh pic hai 
AlluArjunTriumphsAtNationals httpstcoYWssh7tCli",17102023 2155
1.71E+18,Alia Bhatt,AlluBhaiFan,aliaa08 Superb baby ,17102023 2153
1.71E+18,Alia Bhatt,VishnuViv1,aliaa08 Queen ,17102023 2153
1.71E+18,Alia Bhatt,ShridharBangar,aliaa08 Congratulations  you have a  bright future ahead ,17102023 2147
1.71E+18,Alia Bhatt,EbinGoodson17,aliaa08 ,17102023 2146
1.71E+18,Alia Bhatt,miznakhan,sigmamale aliaa08 So,17102023 2146
1.71E+18,Alia Bhatt,delusionals,aliaa08 Cuties,17102023 2145
1.71E+18,Alia Bhatt,miznakhan,aliaa08 Congratulations girl Truly deserving ,17102023 2145
1.71E+18,Alia Bhatt,ImMehra94,"aliaa08 Congratulations  
AliaBhatt",17102023 2145
1.71E+18,Alia Bhatt,AbhishekBindya,aliaa08 Well deserved great performance,17102023 2145
1.71E+18,Alia Bhatt,SreekanthSv7,aliaa08 Congratulations Aliyayou deserves,17102023 2144
1.71E+18,Alia Bhatt,Dattatray84,aliaa08 Congratulations ,17102023 2143
1.71E+18,Alia Bhatt,shiddatbanaloon,aliaa08 Congratulations my best girl,17102023 2142
1.71E+18,Alia Bhatt,KOSHIKAKRISHNAY,aliaa08 Many many congratulations,17102023 2141
1.71E+18,Alia Bhatt,Lokesh68748473,aliaa08 jaibhim deserves better than this,17102023 2136
1.71E+18,Alia Bhatt,NikhilShirole10,aliaa08 Congratulation ,17102023 2135
1.71E+18,Alia Bhatt,kuldeepsherawat,aliaa08 Congrats   ,17102023 2133
1.71E+18,Alia Bhatt,gi51844688,AjitguptaRahul aliaa08  httpstcoHRG9T1iYol,17102023 2132
1.71E+18,Alia Bhatt,gi51844688,shahnawazz18 aliaa08 httpstcoIMhrdiPHcQ,17102023 2131
1.71E+18,Alia Bhatt,Capridchaos,aliaa08 So pretty ,17102023 2131
1.71E+18,Alia Bhatt,gi51844688,JamiPreethJaan aliaa08 httpstco5iUuZkX6Cd,17102023 2131
1.71E+18,Alia Bhatt,Eswar560,aliaa08 80 Indians never saw your movie but you got national award for best actress strange,17102023 2130
1.71E+18,Alia Bhatt,ranadesachin,aliaa08 Very good,17102023 2125
1.71E+18,Alia Bhatt,assuhail04,aliaa08 Congratulations ,17102023 2124
1.71E+18,Alia Bhatt,helloChanti,aliaa08 Cute,17102023 2124
1.71E+18,Alia Bhatt,rightjudgement,aliaa08 Arent you British,17102023 2122
1.71E+18,Alia Bhatt,gi51844688,aliaa08 httpstcofWwnGBm5ZQ,17102023 2120
1.71E+18,Alia Bhatt,gi51844688,aliaa08 Meanwhile mahesh bhatt httpstcoak0ewRI2T0,17102023 2120
1.71E+18,Alia Bhatt,queenxalia,aliaa08 congratulations alooo ,17102023 2120
1.71E+18,Alia Bhatt,gi51844688,aliaa08 httpstcoh93eKGTWa0,17102023 2120
1.71E+18,Alia Bhatt,gi51844688,aliaa08 httpstcowKeriZ9cIl,17102023 2119
1.71E+18,Alia Bhatt,LucasMStarr,aliaa08 Many more to come,17102023 2119
1.71E+18,Alia Bhatt,gi51844688,aliaa08 httpstconZQO1kW8s0,17102023 2119
1.71E+18,Alia Bhatt,gi51844688,aliaa08 Talent  httpstcoGC226CeCcn,17102023 2119
1.71E+18,Alia Bhatt,gi51844688,aliaa08 httpstcoamUczZoYGG,17102023 2119
1.71E+18,Alia Bhatt,Krishnaaa00,aliaa08 Aapko award Milana chahiye yaha Tak thik tha lekin pallavi Joshi ko Kashmir file ke liye award Mila ye samjh se pare hai kahi na kahi aage national award pe sawal uthega ,17102023 2115
1.71E+18,Alia Bhatt,SriramSriramul2,aliaa08 Congratulations ,17102023 2115
1.71E+18,Alia Bhatt,ANR537818748538,aliaa08 Congratulations to you Alia bhatt,17102023 2115
1.71E+18,Alia Bhatt,Naidu0124,aliaa08 Congrats madam,17102023 2115
1.71E+18,Alia Bhatt,kscarface30,"aliaa08 Absolutely well deserved my absolute favourite you 
AliaBhatt",17102023 2114
1.71E+18,Alia Bhatt,GKanganaranaut,aliaa08 Mediocre rocks  httpstcozRmyYIcgFP,17102023 2112
1.71E+18,Alia Bhatt,GKanganaranaut,aliaa08 Take some acting class from Goddess of acting queen Kangana Ranaut  httpstcogZKf8CWX8l,17102023 2111
1.71E+18,Alia Bhatt,imHimuHumble,aliaa08 Congratulations  ,17102023 2110
1.71E+18,Alia Bhatt,VarunKu18756457,aliaa08 Best movement in your life ,17102023 2109
1.71E+18,Alia Bhatt,UrsTrulyMK,aliaa08 A bigggggg Congratulations to you aliaa08 ji ,17102023 2109
1.71E+18,Alia Bhatt,VipinRa33925288,aliaa08 Bhut bhut badhai,17102023 2108
1.71E+18,Alia Bhatt,GKanganaranaut,aliaa08 Mediocre won half National award  httpstcoemHrKWirCh,17102023 2108
1.71E+18,Alia Bhatt,VipinRa33925288,aliaa08 Great congratulations,17102023 2107
1.71E+18,Alia Bhatt,Ranu02042002,"aliaa08 SpiritualKnowledgeOnNavratri
          
              0730 
Satlok Ashram YouTube Channel",17102023 2107
1.71E+18,Alia Bhatt,ItxKrishna,aliaa08 Vidhwa ho gyi hai kya bencho Sindoor to pati ke marne ke baad htate hai na,17102023 2106
1.71E+18,Alia Bhatt,samaliyaram51,"aliaa08 SpiritualKnowledgeOnNavratri
          
              0730 
Satlok Ashram YouTube Channel httpstcoljZSD4c8np",17102023 2106
1.71E+18,Alia Bhatt,GKanganaranaut,aliaa08 Ppl are fed up seeing your overacting on big screens You won half National award for your overacting  only Go and take some acting class  httpstcod36q4knpsZ,17102023 2106
1.71E+18,Alia Bhatt,ladduu,aliaa08 Haters crying in the corner ,17102023 2105
1.71E+18,Alia Bhatt,stayy4him,aliaa08 CONGRATULATIONS LOVE,17102023 2105
1.71E+18,Alia Bhatt,laikhannag,aliaa08 httpstcobmIqYG8ZNW,17102023 2104
1.71E+18,Alia Bhatt,KSunkapaka,aliaa08 Congratulations  Aliaa ji on a tremendous achivement ,17102023 2104
1.71E+18,Alia Bhatt,ShadabFaridi92,"aliaa08 Congratulations aliaa08 shreyaghoshal kritisanon 
NationalFilmAwards httpstcoBswZMzM0X3",17102023 2103
1.71E+18,Alia Bhatt,JohnyyBoy,aliaa08 Congrats alia ,17102023 2103
1.71E+18,Alia Bhatt,poeticbirdie,aliaa08 Congratulations ,17102023 2103
1.71E+18,Alia Bhatt,Harshi74,aliaa08 Congratulations my alooo ,17102023 2102
1.71E+18,Alia Bhatt,GKanganaranaut,aliaa08 Talent                                    Mediocre httpstco1L7ZT1Kx5I,17102023 2102
1.71E+18,Alia Bhatt,GKanganaranaut,aliaa08 Why should I suffer  httpstconbQKXpgQK3,17102023 2101
1.71E+18,Alia Bhatt,PavanrAAcer,aliaa08 Loveee Youu So Much ,17102023 2101
1.71E+18,Alia Bhatt,PavanrAAcer,aliaa08 Congratulations Aliaaaa ,17102023 2100
1.71E+18,Alia Bhatt,DarkPhantom18,aliaa08 congrats AAlia,17102023 2100
1.71E+18,Alia Bhatt,AAcult50480023,aliaa08 Esukunra  httpstcoVpzYNwmY09,17102023 2059
1.71E+18,Alia Bhatt,iamhemuk,aliaa08 Wow  ,17102023 2058
1.71E+18,Alia Bhatt,ladkibhattiful,aliaa08 SO PROUD ALIEEEE,17102023 2058
1.71E+18,Alia Bhatt,meerkali7,aliaa08 ,17102023 2057
1.71E+18,Alia Bhatt,MrPerfecttwitz,aliaa08 Itzmejoyjr Samantha deserved more than you cheater lady,17102023 2056
1.71E+18,Alia Bhatt,MalgeVijay96010,aliaa08 Congratulations dear Alia Bhatt mam,17102023 2056
1.71E+18,Alia Bhatt,CultAlluarjun1,aliaa08 Bagunaru httpstcoTPq2GnwrHN,17102023 2056
1.71E+18,Alia Bhatt,sahuvijay9876,"aliaa08 SpiritualKnowledgeOnNavratri

Can Durga ji forgive sins
To know must read Gyan Ganga

 Must Watch Popular TV 730 PM

Satlok Ashram YouTube Channel",17102023 2056
1.71E+18,Alia Bhatt,AAfanboi,aliaa08 Love from AA army,17102023 2056
1.71E+18,Alia Bhatt,AAfanboi,aliaa08 alluarjun ,17102023 2056
1.71E+18,Alia Bhatt,Mayakhan0902,"aliaa08 Congratulations 
Well deserved ",17102023 2055
1.71E+18,Alia Bhatt,Kars0211,aliaa08 Congratulations ,17102023 2055
1.71E+18,Alia Bhatt,dilkedastakk,aliaa08 congrats ,17102023 2053
1.71E+18,Alia Bhatt,harshiniiii,aliaa08 congrats aloo ,17102023 2053
1.71E+18,Alia Bhatt,harshiniiii,VampireTweetz aliaa08 ,17102023 2052
1.71E+18,Alia Bhatt,OverThinking80s,aliaa08 Congratulations Aliaa,17102023 2052
1.71E+18,Alia Bhatt,shahnawazz18,aliaa08 My queen,17102023 2050
1.71E+18,Alia Bhatt,kyabataubhai,"aliaa08 Ill start a justice campaign for you against Ranbir 
Bless me mother ",17102023 2050
1.71E+18,Alia Bhatt,AbiramSwamy,aliaa08 ,17102023 2049
1.35E+18,Deepika Padukone,deepikapadukone,A glimpse of what my New Years looked like Ranthambore Rajasthan httpstcoIFWLBLHvYP,03012021 1942
1.35E+18,Deepika Padukone,TeamDeepikaMY,deepikapadukone  httpstcoDJxZryPZic,03012021 1949
1.35E+18,Deepika Padukone,thameez,"deepikapadukone Where is your PR machinery who multiplies the Likes for your silly tweets
Its hardly 7k likes",03012021 2234
1.35E+18,Deepika Padukone,PandyaPramthesh,"deepikapadukone it is suggested for ppl having withdrawal symptoms to be near to nature and spend time to heal jungle is best place for thisdnt come back unless you are completely okand yes we are not at all waiting for your next release so chill there

httpstcowlHV6RzhEh",04012021 0736
1.35E+18,Deepika Padukone,starneelima,deepikapadukone That must be a great experience thanks for sharing  Happy New Year love always,03012021 2025
1.35E+18,Deepika Padukone,DeepikaPFC,deepikapadukone Thank you for the reminding us to take a break Glad you had a great time with family ,03012021 1949
1.35E+18,Deepika Padukone,BinBoleBaatein,deepikapadukone Post a selfie ,03012021 1947
1.35E+18,Deepika Padukone,BinBoleBaatein,deepikapadukone Next time looks at camera  httpstcoxs3sOLWCXZ,03012021 1947
1.35E+18,Deepika Padukone,KaluSeendhal,deepikapadukone I want to meet you once in my life  httpstco0Y7IfTcaiQ,03012021 1949
1.35E+18,Deepika Padukone,KaluSeendhal,deepikapadukone  httpstcoajHIj4ehqQ,03012021 1955
1.35E+18,Deepika Padukone,ChamanVarshney1,deepikapadukone Hapy new year httpstcoNQiH6Y8Bxk,03012021 1943
1.37E+18,Deepika Padukone,Indiawardsh,deepikapadukone Goibibo Pathetic customer service its been 4 days since I am trying to reach but there is no direct number to reach your customer care Please contact me on asap basis deepikapadukone Please check the goodwill before signing an endorsement fraudgoibibo,27022021 1119
1.37E+18,Deepika Padukone,goibibo,Indiawards We have escalated the case today and team will get back to you over the email with the resolution Thanks  httpstcoxq4sajZV86,27022021 1121
1.37E+18,Deepika Padukone,Indiawardsh,deepikapadukone goibibo Worst customer service its been 4 days since I am trying to reach but there is no direct number to reach your customer care Please contact me on asap basis deepikapadukone Please check the goodwill before signing an endorsement fraudgoibibo DGCAIndia IndiGo6E,28022021 1347
1.37E+18,Deepika Padukone,goibibo,Indiawards Kindly refer to DM for the updates Thanks  httpstcoxq4sajZV86,28022021 1355
1.35E+18,Deepika Padukone,rlb7v,"deepikapadukone Our beautiful queen  
We love you  ",03012021 1944
1.35E+18,Deepika Padukone,dipjoysrkian02,"deepikapadukone Happy Birthday To You Dimple Queen Deepika Mam
 Leaf Craft By Me httpstcoF9lNNqZr2m",05012021 1437
1.35E+18,Deepika Padukone,dipjoysrkian02,"deepikapadukone Happy Birthday To You Dream Girl Deepika Mam
 Leaf Craft By Me httpstcoUoEkDcz9CJ",05012021 1437
1.35E+18,Deepika Padukone,AnkushK60974550,"deepikapadukone deepikapadukone deepikapadukone 
SundayMotivation SundayThoughts 
Ranthambore Rajasthan 
WowHow Sweet 
Wow you look GORGEOUS 
LovelySo PrettyFabulous
Love u so much Deepu httpstcoLDv1Y2PNEp",03012021 2033
1.35E+18,Deepika Padukone,SoumavaBhattac4,deepikapadukone Are you still taking drugs after NCB summoned you ,04012021 1118
1.35E+18,Deepika Padukone,ashindia,deepikapadukone  the jacket too girl  Happy New Year ,03012021 1955
1.35E+18,Deepika Padukone,cmali14,deepikapadukone Enjoy the day,05012021 1844
1.35E+18,Deepika Padukone,BinBoleBaatein,deepikapadukone I love you  httpstcor2yQRzHsvv,03012021 1944
1.35E+18,Deepika Padukone,BinBoleBaatein,deepikapadukone Nice jacket maam  httpstcoiTXgZ4DECj,03012021 1951
1.35E+18,Deepika Padukone,BinBoleBaatein,deepikapadukone Queen stream this  httpstcoYQx5LQg8QG,03012021 1953
1.35E+18,Deepika Padukone,meera1,deepikapadukone So beautiful  httpstco15ZfuSac1a,03012021 2002
